PartitionKey,RowKey,Timestamp,beginingPinCount,endingPinCount,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,up
Lane 4,20181027233851,10/28/2018 1:35:57 AM,1023,948,193,317,230,188,261,82,291,10,"","",6
Lane 4,20181027233990,10/28/2018 1:15:53 AM,1023,960,707,363,707,185,708,48,"","","","",4
Lane 4,20181027237815,10/28/2018 1:12:43 AM,1023,646,299,406,342,274,374,146,406,49,"","",4
Lane 4,20181027249577,10/28/2018 1:35:14 AM,1023,296,725,383,717,227,712,105,"","","","",3
Lane 4,20181027265137,10/28/2018 1:13:31 AM,1023,689,377,330,413,169,442,44,"","","","",5
Lane 4,20181027267646,10/28/2018 1:11:32 AM,1023,14,782,412,783,373,785,322,784,255,784,195,3
Lane 4,20181027271224,10/28/2018 2:40:31 AM,1023,144,560,354,564,143,"","","","","","",2
Lane 4,20181027278205,10/28/2018 1:15:09 AM,1023,928,127,399,178,246,217,126,"","","","",4
Lane 4,20181027288002,10/28/2018 1:15:02 AM,1023,913,85,412,142,340,179,242,214,159,239,88,5
Lane 4,20181027289728,10/28/2018 1:11:06 AM,1023,108,608,413,614,392,619,366,624,343,628,307,4
Lane 4,20181027292185,10/28/2018 2:40:57 AM,1023,814,855,386,838,238,823,109,811,17,"","",6
Lane 4,20181027306041,10/28/2018 1:15:20 AM,1023,936,979,349,946,188,919,61,"","","","",5
Lane 4,20181027314774,10/28/2018 1:14:16 AM,1023,804,31,375,118,197,197,63,"","","","",4
Lane 4,20181027320877,10/28/2018 1:15:45 AM,1023,955,161,411,186,383,206,349,226,301,245,255,8
Lane 4,20181027324307,10/28/2018 1:13:03 AM,1023,665,330,406,343,389,354,369,365,350,374,322,5
Lane 4,20181027332613,10/28/2018 1:35:53 AM,1023,947,181,412,236,272,279,131,317,24,"","",7
Lane 4,20181027341073,10/28/2018 1:12:29 AM,1023,516,616,394,615,345,621,284,627,230,631,171,2
Lane 4,20181027341354,10/28/2018 1:13:10 AM,1023,676,270,267,327,115,367,3,"","","","",4
Lane 4,20181027357046,10/28/2018 2:40:33 AM,1023,179,386,418,417,362,438,270,457,181,474,104,5
Lane 4,20181027363349,10/28/2018 1:10:50 AM,1023,1004,971,391,939,225,922,89,"","","","",7
Lane 4,20181027365326,10/28/2018 1:35:07 AM,1023,161,469,370,488,208,503,80,519,1,"","",3
Lane 4,20181027369247,10/28/2018 1:13:44 AM,1023,731,372,417,381,401,390,384,399,364,406,342,7
Lane 4,20181027385326,10/28/2018 1:12:14 AM,1023,457,552,398,565,301,575,190,584,97,594,27,5
Lane 4,20181027394086,10/28/2018 1:11:14 AM,1023,131,438,403,461,307,480,198,498,109,511,37,3
Lane 4,20181027415228,10/28/2018 1:14:55 AM,1023,879,897,415,884,378,877,337,868,275,859,217,8
Lane 4,20181027422944,10/28/2018 1:11:18 AM,1023,136,566,359,572,251,577,156,581,76,587,20,2
Lane 4,20181027426440,10/28/2018 1:37:24 AM,1023,285,561,374,574,292,582,199,593,132,602,68,5
Lane 4,20181027437374,10/28/2018 1:15:29 AM,1023,945,213,302,260,152,299,35,"","","","",6
Lane 4,20181027448151,10/28/2018 1:15:57 AM,1023,992,996,397,968,267,946,156,931,54,"","",5
Lane 4,20181027456094,10/28/2018 2:40:54 AM,1023,664,394,392,414,334,433,246,449,169,463,101,4
Lane 4,20181027456153,10/28/2018 1:15:36 AM,1023,949,189,421,211,393,225,360,238,314,250,262,7
Lane 4,20181027458962,10/28/2018 1:10:55 AM,1023,1007,896,400,882,294,870,184,861,95,854,25,9
Lane 4,20181027462418,10/28/2018 1:13:06 AM,1023,666,447,361,465,223,481,112,497,26,"","",5
Lane 4,20181027465619,10/28/2018 1:14:08 AM,1023,782,864,389,847,292,834,191,821,103,808,44,5
Lane 4,20181027466430,10/28/2018 1:13:53 AM,1023,776,808,412,794,227,799,76,"","","","",3
Lane 4,20181027466553,10/28/2018 1:35:31 AM,1023,688,421,395,443,244,459,109,475,12,"","",4
Lane 4,20181027468842,10/28/2018 1:11:59 AM,1023,365,658,412,664,373,668,322,670,257,673,198,6
Lane 4,20181027472139,10/28/2018 2:41:11 AM,1023,947,226,342,286,154,"","","","","","",7
Lane 4,20181027487444,10/28/2018 1:37:29 AM,1023,64,653,303,658,163,662,53,"","","","",1
Lane 4,20181027493556,10/28/2018 1:14:51 AM,1023,864,788,399,772,266,766,148,754,50,"","",4
Lane 4,20181027496608,10/28/2018 1:14:01 AM,1023,77,566,419,573,387,579,352,585,299,590,244,4
Lane 4,20181027507598,10/28/2018 1:14:42 AM,1023,853,759,359,744,230,734,131,718,42,"","",6
Lane 4,20181027516800,10/28/2018 2:41:15 AM,1023,960,718,306,714,166,711,55,"","","","",4
Lane 4,20181027517042,10/28/2018 1:12:02 AM,1023,36,620,314,631,158,639,35,653,0,"","",2
Lane 4,20181027525822,10/28/2018 1:12:50 AM,1023,657,322,377,351,268,376,170,400,91,420,27,4
Lane 4,20181027529856,10/28/2018 1:15:05 AM,1023,915,48,383,77,335,110,272,141,214,168,160,6
Lane 4,20181027530220,10/28/2018 2:40:38 AM,1023,2,469,399,498,255,520,118,542,18,"","",1
Lane 4,20181027531035,10/28/2018 1:11:56 AM,1023,35,390,415,405,393,419,369,431,344,442,308,3
Lane 4,20181027551141,10/28/2018 1:35:48 AM,1023,945,239,410,279,258,316,127,"","","","",6
Lane 4,20181027565972,10/28/2018 1:15:12 AM,1023,929,120,417,199,239,259,88,"","","","",5
Lane 4,20181027571504,10/28/2018 1:35:22 AM,1023,64,649,384,645,224,641,94,638,7,"","",1
Lane 4,20181027576265,10/28/2018 1:10:45 AM,1023,1000,948,393,925,265,903,147,885,50,"","",6
Lane 4,20181027587389,10/28/2018 2:40:44 AM,1023,48,495,273,517,91,"","","","","","",2
Lane 4,20181027590807,10/28/2018 2:40:28 AM,1023,108,662,383,666,285,673,190,679,104,689,39,4
Lane 4,20181027596582,10/28/2018 1:15:41 AM,1023,951,165,420,204,363,239,268,269,180,297,110,8
Lane 4,20181027605596,10/28/2018 1:15:49 AM,1023,959,192,416,257,267,307,125,355,15,"","",9
Lane 4,20181027631510,10/28/2018 1:11:00 AM,1023,1015,92,307,142,166,186,56,"","","","",9
Lane 4,20181027635392,10/28/2018 1:12:11 AM,1023,42,432,403,453,365,468,314,483,251,495,194,3
Lane 4,20181027636091,10/28/2018 1:14:13 AM,1023,789,130,283,193,149,"","","","","","",5
Lane 4,20181027638001,10/28/2018 1:11:36 AM,1023,179,392,386,426,259,460,150,493,59,"","",5
Lane 4,20181027643230,10/28/2018 1:37:22 AM,1023,1000,951,419,916,291,895,154,876,45,"","",6
Lane 4,20181027665497,10/28/2018 1:12:47 AM,1023,656,249,396,278,354,302,292,326,232,346,177,3
Lane 4,20181027667397,10/28/2018 1:11:45 AM,1023,345,429,398,450,364,467,320,484,266,499,217,5
Lane 4,20181027713290,10/28/2018 1:35:36 AM,1023,770,850,294,822,148,"","","","","","",3
Lane 4,20181027721735,10/28/2018 1:16:02 AM,1023,994,993,308,966,184,946,89,937,11,"","",6
Lane 4,20181027733247,10/28/2018 1:13:49 AM,1023,763,398,415,409,386,419,353,427,309,436,257,8
Lane 4,20181027737158,10/28/2018 1:12:23 AM,1023,49,417,394,433,357,447,305,460,246,472,192,3
Lane 4,20181027764987,10/28/2018 1:35:11 AM,1023,211,590,415,592,288,595,151,596,41,"","",5
Lane 4,20181027783105,10/28/2018 1:14:21 AM,1023,805,36,364,124,201,194,73,"","","","",5
Lane 4,20181027786780,10/28/2018 1:12:06 AM,1023,419,481,415,495,290,505,153,514,42,"","",5
Lane 4,20181027786888,10/28/2018 2:41:14 AM,1023,959,204,364,243,270,276,178,306,102,330,41,9
Lane 4,20181027801741,10/28/2018 1:11:49 AM,1023,349,472,409,494,372,511,323,526,262,539,205,6
Lane 4,20181027801925,10/28/2018 2:40:36 AM,1023,208,526,387,538,309,548,222,561,145,561,80,3
Lane 4,20181027804948,10/28/2018 1:12:59 AM,1023,661,332,331,377,179,"","","","","","",5
Lane 4,20181027807754,10/28/2018 1:11:28 AM,1023,147,525,391,541,253,559,130,579,36,"","",4
Lane 4,20181027813399,10/28/2018 1:11:23 AM,1023,144,316,416,365,271,401,129,435,22,"","",2
Lane 4,20181027814107,10/28/2018 1:13:23 AM,1023,680,310,351,359,214,403,107,441,14,"","",4
Lane 4,20181027815372,10/28/2018 1:12:18 AM,1023,475,575,373,586,224,586,110,592,12,"","",7
Lane 4,20181027817301,10/28/2018 1:15:25 AM,1023,944,92,360,149,250,200,159,241,83,282,21,5
Lane 4,20181027822250,10/28/2018 2:40:25 AM,1023,1015,23,405,46,305,90,214,134,133,169,60,9
Lane 4,20181027827361,10/28/2018 2:41:06 AM,1023,865,766,341,756,191,748,73,739,0,"","",5
Lane 4,20181027834739,10/28/2018 1:35:19 AM,1023,468,615,416,615,284,614,145,613,35,"","",5
Lane 4,20181027840155,10/28/2018 1:12:33 AM,1023,586,835,394,829,357,823,304,817,245,810,191,4
Lane 4,20181027862717,10/28/2018 1:13:57 AM,1023,777,716,392,720,253,718,135,730,37,"","",4
Lane 4,20181027891034,10/28/2018 1:10:42 AM,1023,0,462,376,491,256,517,145,538,55,562,2,0
Lane 4,20181027892206,10/28/2018 1:14:47 AM,1023,861,814,398,807,370,802,342,794,295,786,252,7
Lane 4,20181027897281,10/28/2018 2:41:09 AM,1023,893,774,405,758,195,"","","","","","",8
Lane 4,20181027906565,10/28/2018 1:36:01 AM,1023,959,306,387,334,241,359,115,383,21,"","",9
Lane 4,20181027929370,10/28/2018 1:13:27 AM,1023,683,292,402,309,375,323,346,339,304,353,260,6
Lane 4,20181027936046,10/28/2018 1:11:03 AM,1023,1022,1112,406,1067,280,1034,167,1011,73,"","",9
Lane 4,20181027948868,10/28/2018 1:35:04 AM,1023,136,571,388,578,225,583,88,591,4,"","",2
Lane 4,20181027950864,10/28/2018 1:35:27 AM,1023,678,302,414,341,279,367,140,392,34,"","",5
Lane 4,20181027978254,10/28/2018 1:15:16 AM,1023,932,84,365,160,199,221,70,"","","","",5
Lane 4,20181027985091,10/28/2018 1:14:59 AM,1023,893,752,367,746,266,740,176,737,102,734,40,8
Lane 4,20181029006066,10/30/2018 3:29:42 AM,1023,201,520,394,518,395,518,395,518,395,518,395,4
Lane 4,20181029027065,10/30/2018 3:29:44 AM,1023,256,682,311,684,154,685,32,"","","","",1
Lane 4,20181029066868,10/30/2018 3:30:36 AM,1023,696,383,228,443,74,"","","","","","",5
Lane 4,20181029077878,10/30/2018 3:31:17 AM,1023,853,720,321,717,163,717,39,"","","","",6
Lane 4,20181029090616,10/29/2018 7:11:46 PM,1023,866,814,420,806,297,801,163,802,60,"","",5
Lane 4,20181029096713,10/30/2018 3:29:37 AM,1023,1,471,417,515,235,548,78,"","","","",1
Lane 4,20181029107867,10/29/2018 7:11:41 PM,1023,832,750,411,753,303,753,179,754,77,756,10,3
Lane 4,20181029109860,10/30/2018 3:30:01 AM,1023,364,688,363,686,207,683,85,685,1,"","",5
Lane 4,20181029109861,10/30/2018 3:30:08 AM,1023,4,619,366,629,195,639,66,460,0,478,1,1
Lane 4,20181029122877,10/30/2018 3:31:12 AM,1023,836,787,349,774,162,"","","","","","",4
Lane 4,20181029155060,10/30/2018 3:29:49 AM,1023,2,481,325,512,158,537,30,"","","","",1
Lane 4,20181029162877,10/30/2018 3:30:10 AM,1023,51,439,386,464,235,485,107,506,13,"","",4
Lane 4,20181029168711,10/30/2018 3:31:38 AM,1023,947,251,308,307,151,349,30,"","","","",7
Lane 4,20181029174886,10/30/2018 3:30:41 AM,1023,704,385,318,433,140,454,13,"","","","",3
Lane 4,20181029178068,10/30/2018 3:29:54 AM,1023,32,635,405,642,221,650,84,"","","","",1
Lane 4,20181029180455,10/29/2018 7:11:51 PM,1023,992,890,396,877,256,865,130,856,32,"","",5
Lane 4,20181029209882,10/30/2018 3:30:03 AM,1023,401,571,348,586,186,597,67,"","","","",4
Lane 4,20181029248723,10/30/2018 3:29:30 AM,1023,179,432,302,464,147,492,28,"","","","",5
Lane 4,20181029254884,10/30/2018 3:30:06 AM,1023,473,549,323,570,179,"","","","","","",6
Lane 4,20181029312862,10/30/2018 3:30:13 AM,1023,640,317,328,364,186,411,73,"","","","",2
Lane 4,20181029327859,10/30/2018 3:30:59 AM,1023,770,818,398,807,235,795,94,788,5,"","",3
Lane 4,20181029351879,10/30/2018 3:30:29 AM,1023,661,314,328,361,169,401,46,"","","","",5
Lane 4,20181029377878,10/30/2018 3:30:54 AM,1023,763,326,415,387,222,"","","","","","",8
Lane 4,20181029383867,10/30/2018 3:31:09 AM,1023,832,699,333,702,175,704,51,"","","","",3
Lane 4,20181029401861,10/30/2018 3:31:14 AM,1023,837,695,398,700,241,703,108,710,12,"","",5
Lane 4,20181029444294,10/29/2018 7:11:30 PM,1023,1004,926,377,908,238,893,122,882,31,"","",7
Lane 4,20181029468900,10/30/2018 3:30:48 AM,1023,755,426,317,452,169,474,51,"","","","",7
Lane 4,20181029483899,10/30/2018 3:30:31 AM,1023,664,434,289,463,136,"","","","","","",4
Lane 4,20181029484890,10/30/2018 3:31:25 AM,1023,915,46,392,137,242,"","","","","","",6
Lane 4,20181029485875,10/30/2018 3:30:51 AM,1023,761,336,384,385,234,428,107,452,13,0,0,7
Lane 4,20181029486888,10/30/2018 3:31:30 AM,1023,933,147,301,197,170,239,63,"","","","",6
Lane 4,20181029489885,10/30/2018 3:31:04 AM,1023,780,754,405,748,242,744,100,742,5,"","",4
Lane 4,20181029492061,10/30/2018 3:29:46 AM,1023,272,514,344,538,170,560,38,"","","","",2
Lane 4,20181029518891,10/30/2018 3:31:35 AM,1023,944,169,407,207,257,273,134,"","","","",5
Lane 4,20181029545916,10/30/2018 3:31:07 AM,1023,81,495,296,525,175,"","","","","","",3
Lane 4,20181029547875,10/30/2018 3:29:56 AM,1023,334,562,321,588,152,67,2,68,4,64,5,5
Lane 4,20181029551918,10/30/2018 3:31:32 AM,1023,936,969,363,939,198,917,69,"","","","",5
Lane 4,20181029566865,10/30/2018 3:31:22 AM,1023,8,582,318,599,165,612,45,"","","","",1
Lane 4,20181029577867,10/30/2018 3:30:45 AM,1023,72,582,290,612,149,637,36,"","","","",2
Lane 4,20181029600865,10/30/2018 3:30:43 AM,1023,714,398,285,432,154,"","","","","","",5
Lane 4,20181029608740,10/30/2018 3:29:34 AM,1023,19,442,253,490,88,"","","","","","",3
Lane 4,20181029613063,10/30/2018 3:29:52 AM,1023,320,662,418,673,266,679,120,684,13,"","",2
Lane 4,20181029614686,10/30/2018 3:31:43 AM,1023,955,234,326,288,174,331,53,"","","","",8
Lane 4,20181029614872,10/30/2018 3:30:27 AM,1023,658,365,391,399,233,428,100,454,6,"","",4
Lane 4,20181029615862,10/30/2018 3:30:56 AM,1023,768,760,347,754,181,751,51,"","","","",2
Lane 4,20181029620019,10/30/2018 3:29:16 AM,1023,104,617,344,636,167,653,34,"","","","",3
Lane 4,20181029643627,10/30/2018 3:29:05 AM,1023,0,617,333,623,183,628,64,"","","","",0
Lane 4,20181029669024,10/30/2018 3:29:13 AM,1023,1022,1102,390,1051,223,1014,88,"","","","",9
Lane 4,20181029697860,10/30/2018 3:30:34 AM,1023,666,429,266,464,115,"","","","","","",5
Lane 4,20181029706035,10/30/2018 3:29:23 AM,1023,151,525,406,544,270,558,136,573,29,"","",5
Lane 4,20181029726047,10/30/2018 3:29:08 AM,1023,1004,992,415,950,247,922,100,"","","","",7
Lane 4,20181029736876,10/30/2018 3:30:22 AM,1023,64,618,385,622,226,626,96,630,7,"","",1
Lane 4,20181029743045,10/30/2018 3:29:18 AM,1023,12,663,285,670,132,676,18,"","","","",2
Lane 4,20181029759871,10/30/2018 3:31:28 AM,1023,929,173,324,224,180,268,64,"","","","",5
Lane 4,20181029766981,10/29/2018 7:11:36 PM,1023,4,576,379,599,250,608,131,645,44,"","",1
Lane 4,20181029782878,10/30/2018 3:30:39 AM,1023,699,354,381,395,216,428,86,450,0,"","",7
Lane 4,20181029805079,10/30/2018 3:29:40 AM,1023,200,538,281,560,132,582,20,"","","","",3
Lane 4,20181029808712,10/30/2018 3:29:33 AM,1023,17,489,346,527,167,568,34,330,3,334,4,2
Lane 4,20181029848719,10/30/2018 3:29:28 AM,1023,16,522,357,544,185,563,57,"","","","",1
Lane 4,20181029902873,10/30/2018 3:30:24 AM,1023,656,362,315,404,152,442,32,"","","","",3
Lane 4,20181029916023,10/30/2018 3:29:20 AM,1023,136,667,374,668,218,668,93,668,7,"","",2
Lane 4,20181029917023,10/30/2018 3:29:10 AM,1023,1015,64,313,126,170,181,60,"","","","",9
Lane 4,20181029933900,10/30/2018 3:30:16 AM,1023,643,274,329,323,175,364,54,"","","","",4
Lane 4,20181029942872,10/30/2018 3:31:02 AM,1023,772,770,293,760,153,754,42,"","","","",3
Lane 4,20181029966881,10/30/2018 3:31:20 AM,1023,893,711,359,717,203,"","","","","","",8
Lane 4,20181029986684,10/30/2018 3:31:41 AM,1023,951,180,380,243,206,296,70,"","","","",8
Lane 4,20181029999860,10/30/2018 3:30:19 AM,1023,645,288,413,332,279,378,149,"","","","",4
Lane 4,20181030016902,10/31/2018 3:31:50 AM,1023,679,254,381,300,233,339,110,373,18,"","",6
Lane 4,20181030038404,10/31/2018 3:31:06 AM,1023,356,642,420,655,320,661,194,665,91,672,17,4
Lane 4,20181030040402,10/31/2018 3:31:16 AM,1023,49,484,419,489,380,496,337,502,267,507,204,3
Lane 4,20181030063924,10/31/2018 3:30:32 AM,1023,1015,28,276,92,154,153,52,"","","","",9
Lane 4,20181030066923,10/31/2018 3:33:00 AM,1023,993,899,332,875,162,"","","","","","",6
Lane 4,20181030082046,10/31/2018 3:32:11 AM,1023,834,796,387,788,244,780,120,774,25,"","",4
Lane 4,20181030087921,10/31/2018 3:32:52 AM,1023,951,160,417,219,303,266,171,306,64,"","",8
Lane 4,20181030091390,10/31/2018 3:31:19 AM,1023,535,344,393,357,351,369,285,380,221,390,162,5
Lane 4,20181030109920,10/31/2018 3:32:32 AM,1023,91,606,341,610,182,622,60,"","","","",5
Lane 4,20181030131888,10/31/2018 3:30:45 AM,1023,201,524,402,543,285,559,165,578,70,587,3,4
Lane 4,20181030164872,10/31/2018 3:30:53 AM,1023,2,517,418,528,377,536,325,544,251,551,185,1
Lane 4,20181030187921,10/31/2018 3:32:55 AM,1023,955,85,392,128,348,162,280,194,218,224,161,8
Lane 4,20181030195072,10/31/2018 3:32:08 AM,1023,832,698,377,699,222,698,99,703,12,"","",3
Lane 4,20181030208874,10/31/2018 3:30:40 AM,1023,155,347,387,369,350,390,294,408,238,424,187,5
Lane 4,20181030214911,10/31/2018 3:32:29 AM,1023,8,670,404,672,240,669,105,"","","","",1
Lane 4,20181030287697,10/31/2018 3:32:24 AM,1023,864,761,278,751,126,745,17,"","","","",4
Lane 4,20181030289082,10/31/2018 3:32:21 AM,1023,842,807,420,793,324,785,194,777,89,773,16,5
Lane 4,20181030316390,10/31/2018 3:31:26 AM,1023,647,297,299,346,138,396,19,"","","","",5
Lane 4,20181030320932,10/31/2018 3:31:42 AM,1023,65,631,417,647,313,654,188,659,87,666,15,2
Lane 4,20181030331925,10/31/2018 3:32:37 AM,1023,929,56,374,154,189,234,48,"","","","",5
Lane 4,20181030367909,10/31/2018 3:32:57 AM,1023,959,261,272,301,128,"","","","","","",9
Lane 4,20181030392050,10/31/2018 3:31:55 AM,1023,730,447,307,472,137,502,12,"","","","",6
Lane 4,20181030421904,10/31/2018 3:31:45 AM,1023,664,435,376,460,209,481,77,"","","","",4
Lane 4,20181030431877,10/31/2018 3:30:42 AM,1023,17,427,406,467,239,498,94,"","","","",2
Lane 4,20181030465087,10/31/2018 3:31:52 AM,1023,695,142,410,183,369,215,313,243,245,271,183,7
Lane 4,20181030481392,10/31/2018 3:30:58 AM,1023,32,634,382,637,217,649,90,"","","","",1
Lane 4,20181030481412,10/31/2018 3:31:21 AM,1023,576,708,318,711,164,715,41,"","","","",2
Lane 4,20181030533050,10/31/2018 3:32:18 AM,1023,840,735,266,724,119,720,11,"","","","",4
Lane 4,20181030537047,10/31/2018 3:32:13 AM,1023,836,770,345,761,199,761,86,"","","","",4
Lane 4,20181030551927,10/31/2018 3:32:44 AM,1023,947,150,370,200,242,242,133,281,45,"","",7
Lane 4,20181030557402,10/31/2018 3:31:28 AM,1023,655,325,389,365,218,397,80,"","","","",6
Lane 4,20181030571896,10/31/2018 3:32:34 AM,1023,928,39,372,132,198,206,66,"","","","",4
Lane 4,20181030600094,10/31/2018 3:32:05 AM,1023,777,844,410,829,369,818,308,808,245,795,186,4
Lane 4,20181030603886,10/31/2018 3:30:29 AM,1023,1011,34,259,100,136,161,33,"","","","",8
Lane 4,20181030604071,10/31/2018 3:32:00 AM,1023,774,827,341,811,177,398,5,455,9,517,43,4
Lane 4,20181030606399,10/31/2018 3:31:08 AM,1023,37,616,411,605,386,613,365,616,329,619,287,3
Lane 4,20181030618919,10/31/2018 3:32:41 AM,1023,944,140,318,194,183,239,73,"","","","",5
Lane 4,20181030621907,10/31/2018 3:32:49 AM,1023,949,178,402,194,370,208,334,222,283,235,235,7
Lane 4,20181030623915,10/31/2018 3:31:47 AM,1023,678,288,312,330,172,366,60,"","","","",5
Lane 4,20181030625915,10/31/2018 3:32:39 AM,1023,930,990,402,957,232,938,94,"","","","",5
Lane 4,20181030644878,10/31/2018 3:30:50 AM,1023,262,800,295,790,138,783,20,648,26,651,22,3
Lane 4,20181030652379,10/31/2018 3:31:34 AM,1023,657,336,320,374,173,408,57,"","","","",4
Lane 4,20181030678397,10/31/2018 3:31:31 AM,1023,656,389,276,417,127,444,15,"","","","",3
Lane 4,20181030683403,10/31/2018 3:31:01 AM,1023,34,455,415,472,370,485,305,497,229,508,162,2
Lane 4,20181030720867,10/31/2018 3:30:34 AM,1023,1022,1067,254,1024,97,"","","","","","",9
Lane 4,20181030720877,10/31/2018 3:30:23 AM,1023,1004,904,412,887,366,877,298,865,224,854,160,7
Lane 4,20181030723086,10/31/2018 3:31:57 AM,1023,763,364,335,409,169,444,43,"","","","",8
Lane 4,20181030746391,10/31/2018 3:31:23 AM,1023,581,242,365,309,200,364,71,"","","","",4
Lane 4,20181030756716,10/31/2018 3:32:26 AM,1023,893,755,310,741,149,733,27,"","","","",8
Lane 4,20181030803391,10/31/2018 3:31:13 AM,1023,458,447,421,479,379,498,326,515,250,531,185,5
Lane 4,20181030804057,10/31/2018 3:32:02 AM,1023,776,846,370,826,202,798,78,"","","","",3
Lane 4,20181030813903,10/31/2018 3:30:26 AM,1023,1007,871,291,853,125,843,6,"","","","",9
Lane 4,20181030825921,10/31/2018 3:32:47 AM,1023,948,113,392,149,329,180,248,207,177,231,115,6
Lane 4,20181030851421,10/31/2018 3:31:11 AM,1023,411,595,402,601,360,601,283,600,217,605,160,6
Lane 4,20181030876872,10/31/2018 3:30:48 AM,1023,217,590,386,592,328,594,252,596,190,602,133,5
Lane 4,20181030898430,10/31/2018 3:30:56 AM,1023,320,693,366,700,207,"","","","","","",2
Lane 4,20181030929375,10/31/2018 3:31:38 AM,1023,658,403,396,412,347,422,279,433,220,439,157,4
Lane 4,20181030936391,10/31/2018 3:31:04 AM,1023,352,658,335,663,198,667,90,673,13,"","",3
Lane 4,20181030974641,10/31/2018 3:30:21 AM,1023,0,500,300,515,142,527,23,"","","","",0
Lane 4,20181030999104,10/31/2018 3:32:16 AM,1023,837,732,420,719,328,717,202,719,110,720,26,5
Lane 4,20181031030351,10/31/2018 11:19:26 PM,1023,947,192,421,238,376,265,303,292,219,315,152,7
Lane 4,20181031038055,10/31/2018 11:20:27 PM,1023,95,582,384,590,336,595,268,601,199,605,138,6
Lane 4,20181031043922,10/31/2018 11:18:37 PM,1023,8,595,379,608,225,619,101,629,13,"","",1
Lane 4,20181031047586,10/31/2018 11:15:43 PM,1023,477,501,413,512,386,522,356,531,315,539,268,7
Lane 4,20181031048381,10/31/2018 11:12:46 PM,1023,0,550,353,577,192,600,64,"","","","",0
Lane 4,20181031049911,10/31/2018 11:18:24 PM,1023,893,730,346,729,227,727,128,727,45,"","",8
Lane 4,20181031054236,10/31/2018 11:15:58 PM,1023,640,310,364,366,199,415,72,"","","","",2
Lane 4,20181031064009,10/31/2018 11:15:16 PM,1023,364,667,376,670,297,672,214,672,141,674,78,5
Lane 4,20181031086337,10/31/2018 11:17:25 PM,1023,770,837,346,818,189,802,64,435,4,441,5,3
